"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Jamaica","JAM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.807988122519869","0.929270666570611","0.840771382759245","0.776678755451731","1.33482846440376","0.910666705685894","0.692943596254375","0.607189804433468","0.640253877345846","0.734083918749982","0.544948340618611","0.511051526418673","0.486829876974869","0.509359165730794","0.585431531218694","0.581595977155988","0.53596981342978","0.527663378439358","0.608922706595133","0.652457792853014","0.953358096727623","0.947335044442525","0.874326623500005","0.926228820329256","0.930840808849304","0.900494047922981","0.871038600722202","0.84447825715167","",
"Jordan","JOR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.36347521126341","9.07083705272012","7.75083008130476","9.97295469912103","6.92397735970187","6.97682632974963","6.53923405056723","4.45425360645006","6.02580506231548","6.13284119521716","6.27604200840191","6.2840020991683","6.25847554008326","5.8943726534306","5.44717308720787","6.00245361707052","5.14344480262136","4.79532279452097","4.65932402538281","6.0339173915329","6.18209812522423","6.58446802462583","5.89542083087282","5.52973012543545","4.76065450936848","4.30117372696012","4.32635501507869","4.30748371259368","",
"Japan","JPN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.935737518234135","0.926940338734917","0.927936651713495","0.926981452975583","0.934361786079108","0.936678576852818","0.933658420868538","0.936677370791592","0.935939498545518","0.939691508936478","0.966871933535062","0.972859748165589","0.961901306240929","0.979792627019808","0.98808066561554","0.987371475627778","0.973834349793429","0.968981133273666","0.953749553471867","0.930371487744437","0.956062666833995","1.02211938862165","0.993967185916708","1.02830132064913","1.00737022167888","0.998682484918606","0.998410888596267","0.991428096855974","",
"Kazakhstan","KAZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01960704344546","0.897350643069808","1.06784724755716","1.14935570885164","1.06809078771696","1.09619801028522","0.852981539942125","0.784645080413813","0.99981747947367","0.998337701524197","1.02992745863145","0.988239740954479","1.03632212685345","0.978995805176467","1.29687682152726","1.15466849169714","1.10303324145897","1.01441556484772","0.900279038509747","1.00858076096757","1.04650551033688","1.01411286624721","1.03160702024307","",
"Kenya","KEN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00336287623636","2.75991011953351","2.87501716228704","2.35427836082821","1.90076923821019","1.83776752755987","1.64142552307473","1.64814353653688","1.4179547033567","1.34063685800447","1.22012223201422","1.17802122755925","1.30326707000114","1.50442894235661","1.62685331759665","1.65009692679332","1.61418283661441","1.69068851648449","1.45517741016444","1.54791249583401","1.61585029427424","1.56144803484178","1.55513786793997","1.54141878592068","1.66647462152831","1.56179438825365","1.33404470528083","1.50522085049906","",
"Kyrgyz Republic","KGZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6422501720653","1.53179449829122","2.58636182108626","3.45861592681371","2.9882731534704","3.11226727759184","2.66756189038483","2.59941624430205","2.87890115479955","2.34637597400224","2.72625766578771","2.86628591404683","2.84850999193636","3.07772509593733","3.16871426299274","3.05783673731146","2.90491239250202","3.17607985969788","3.8458169990103","3.39873093065435","3.20738180952636","3.19621902712902","3.37589282594698","3.58374121148959","",
"Cambodia","KHM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76128859525367","3.84234279290405","3.5773118883651","3.23845437631423","3.00335261667173","2.66204376880682","2.51003412184848","2.20981320984029","1.77667779525303","1.51961752769043","1.44751885447443","1.29674220958208","1.12757907131313","1.04310007940775","0.914612028315254","0.798217507832839","1.31312799894689","1.49309688103032","1.49778870804732","1.54793982168379","1.57589601356521","1.65897924614771","","",
"Kiribati","KIR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8220735559948","3.80631724139583","3.55066520392756","3.29694858893883","3.26146972969765","3.15780774719739","2.94725840119236","2.87579269164785","2.71931872001668","2.6492167806986","2.77781094578282","2.48710954594122","2.45731751955534","2.42787774091322","2.31547437727618","2.32866461778874","2.33106488784499","2.46728273718568","2.48836866984537","2.46963885628269","2.60147604482856","2.72477098791898","2.57425069627316","2.57734596651412","2.61298250703507","2.63127224026885","2.64191150499169","2.64370105957847","",
"Kosovo","KSV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0163024658033245","0.481600820719481","0.661764290258088","0.761531736800565","0.667506542536369","0.687047734354469","0.725506934962271","0.782722395887604","",
"Kuwait","KWT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.23633354528396","8.53994852119032","48.7074163400663","117.387696254959","31.7858056846167","12.4407005949767","13.2588081270518","13.5814641360611","10.2923866065603","8.08667789062076","8.79589218808549","7.59071220086255","7.15067703831749","7.69709995950534","7.39861949956859","6.53956683255064","5.80436147742193","4.34344932819057","3.5425856803529","3.59028268008962","3.00605754669359","3.97417809567557","3.7561481418781","3.50139726568748","3.41374157981372","3.27151857985674","3.63149937398124","","",
"Latin America & Caribbean (excluding high income)","LAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87695982817474","2.03970508273993","1.80618303648632","1.60051349749919","1.27072287904778","1.35351228604218","1.40249384778422","1.53104859415202","1.4611134520425","1.31589694254002","1.35302648375458","1.26031619925012","1.22111530582078","1.27329632283608","1.19466428842797","1.14663392275751","1.11636085919422","1.18697025889931","1.17579523494523","1.19430472382213","1.23845889093971","1.36393960811641","1.32104377402389","1.22683620898984","1.27779998619517","1.28533706658435","1.25013138433599","1.24174226724309","",
"Lao PDR","LAO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07008423491488","8.1072557430067","7.52166479327776","5.88048751325059","4.18673360041077","3.83881519171361","2.60512317439804","1.05766038778386","0.793349471866742","0.717115235195965","0.650379556419199","0.547062420171886","0.485842488831749","0.43742529521875","0.388386030175554","0.35138515588033","0.298826873159844","0.239564768804412","0.213834555849638","0.229498134084506","0.217189461183631","0.202615842830642","","","",
"Lebanon","LBN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18657816934133","","7.5519515490598","5.15488870695064","7.98399860777323","6.01146197367092","6.64083361449165","6.36813446315271","5.37354317450026","4.30515463917526","4.02309839764427","4.77062121038783","5.38816295157571","5.43090164242493","4.73815461346633","4.59785301403798","4.55523899968344","4.52151693621265","4.6290096780084","4.68825910931174","4.05651043464255","4.05867139863704","4.17102966841187","4.05832602327083","4.06714508002419","4.3644029421709","4.9639602816229","4.75430885861206","",
"Liberia","LBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40778195126649","","","7.18390804597701","10.1342281879195","18.9837905236908","29.7276853252648","","","","","","","","","","0.670318095639351","1.45909090909091","0.649803345502177","0.471701176898496","0.45962515903654","0.622691095525991","0.654290939462926","0.858742073249644","0.874618265629502","0.776342152581557","0.714580228514655","0.65852411105699","",
"Libya","LBY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.07802671566895","5.29744153194161","3.20628071437133","2.83644526068769","2.4031007751938","2.21051822235891","2.08209399167162","2.07622099909427","1.45966543951431","1.11775949472285","0.946671984609248","1.26236811254396","","","","3.64728082059222","","7.99369627507163","","",
"St. Lucia","LCA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9507868659791","2.09573321245772","1.86193941605701","1.63979503201205","1.33397950233648","1.4079556803172","1.45249541837106","1.58424222320653","1.51587995654939","1.37602534347002","1.41188630735321","1.33270234895946","1.287419643736","1.32764721919265","1.25013684035796","1.19713934850026","1.18012457569116","1.24507881755288","1.23749050299283","1.24437769363728","1.29091216552513","1.40017371831709","1.35864070309254","1.26844099211427","1.31451259331047","1.32288980446079","1.28316484207186","1.28013208645417","",
"Least developed countries: UN classification","LDC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44794018452165","4.10922836619863","3.80285721183909","2.55332873262917","2.35263878516188","3.28237279121943","2.04103058341937","1.55705317445809","1.40588248259077","1.58288728063958","1.71913118451697","2.55344325484991","1.98002486900035","1.79937655715677","1.83227479515546","1.77103539066856","1.9415973514543","1.91195390427495","2.04324517632221","1.68577543476148","1.89374194546271","1.96602598645859","1.88800665760955","1.8249219877397","1.93450147101002","2.09616476254324","1.99236806228511","1.5126594793797","",
"Low income","LIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38676650821293","3.58416233596474","3.44822827240859","2.46011690489116","2.15263252085173","2.62330073728965","2.088956273151","1.99027223482921","1.93657693350544","1.94729862392375","2.45903111202684","2.75441345341411","2.20095870445857","2.24172436464333","2.54655602613543","1.78979655029082","1.6966585768375","1.48639352855759","1.54520629163311","1.54721346064352","1.78235893939503","1.67156023096189","1.69900479828073","1.77113057291184","1.45983103993173","1.56900660633347","1.55791422513302","1.45299501031355","",
"Liechtenstein","LIE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37118324909227","1.79859542421127","2.32848743256346","3.082087848635","3.36763990096007","3.43178565351856","3.72933805803649","5.87665613626263","5.51670925736056","4.63060727507998","4.66423801329313","4.03818939227841","5.03388897900505","4.286989181454","3.45701489046296","2.86891182725842","2.99735847919569","2.6395333951407","2.79877359903086","3.26060835702917","3.71216968260237","3.61866385346245","2.70074784039336","2.683158092312","2.13570926503889","2.26644252446668","2.52668330704562","2.20956039494886","",
"Lower middle income","LMC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26786280681715","3.03027287177179","2.87817367944575","2.79677565771865","2.63568772131309","2.44908071771099","2.48109376688073","2.43179859099284","2.32588892125436","2.40761061120898","2.48244045272832","2.4265559524983","2.32552351719153","2.37360094878301","2.33152604497033","2.25146475292723","2.28912153537453","2.1933206725499","2.02964721593314","1.95938870183493","1.94299788450914","2.10335657880117","1.90799149310519","1.83454518281775","1.81023612231448","1.8136491845526","1.80521668460529","1.83453840560883","",
"Low & middle income","LMY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96975377850629","2.82134662261878","2.58613551837694","2.32672469362236","2.52717867959688","2.35389983389638","2.28304840094195","2.1886354112998","2.10456816840561","2.09233749738031","1.96696519284097","2.03795416685708","1.95953989444858","2.05532552987536","2.12285737878742","2.0748609640473","2.02201329939218","1.99386982120115","1.96318560510597","1.91977333411003","1.9397435591246","2.12927128725735","1.95913730908261","1.88366433885693","1.9380289685285","1.96005889358738","2.00240605097921","2.03098140375538","",
"Lesotho","LSO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94575230296827","5.00844594594595","4.4375443577005","3.66448542534206","3.36374695863747","3.06827820186599","3.42409548675867","4.00112323491656","3.47420182440137","3.33796062594649","3.39348785871965","4.25158260159281","3.96177267701492","3.31128806137555","2.97827318832151","2.82344876655799","2.54310493884526","2.45697295071591","2.46525290497537","2.49358877136043","1.67726830885895","2.76961798372638","3.23025288791758","2.30528872393843","2.23317835794206","2.16135132611132","2.18645714527098","","",
"Late-demographic dividend","LTE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31062668120677","3.29602877406628","2.89232094693263","2.76916699622645","2.46470322881774","2.36584474079975","2.32507817845827","2.13869039321665","2.22725405608182","2.25417743993899","2.45074693309402","2.47758142599191","2.36272365538845","2.27412168748916","2.22369705530515","2.18910871677929","2.14680298250069","2.14701406184135","2.33985136171972","2.19553263608387","2.09923748783122","2.17195702246697","2.20590345228654","2.22279528003382","2.18711441790872","",
"Lithuania","LTU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.454372875901294","0.503980008348971","0.747111153619126","1.2292543334529","0.97010249198082","1.21669999202688","1.36194364002845","1.27128874698495","1.12122849537446","1.19594328087912","1.16221158970693","1.16393212127611","1.11247853329429","1.13035515834737","1.08128394855826","0.878852641136863","0.792068414207573","0.766997524495606","0.764594461080017","0.882901550208331","1.14278953581234","",
"Luxembourg","LUX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.873454453539264","0.723789831449345","0.72368560556715","0.744835801029334","0.759355378115907","0.649155308888054","0.68074142890844","0.652445972000905","0.651946679166113","0.686647536323655","0.701363026618878","0.629998971745548","0.599720699286232","0.761380107711991","0.658115206498787","0.680132780467823","0.683284828546122","0.659189130105773","0.58965617358041","0.568458444055801","0.429253919528153","0.442525602725528","0.523673546603825","0.437747498888244","0.424213463061865","0.418574171394155","0.430093963947286","0.524627977601268","",
"Latvia","LVA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.806120003904875","0.639503249275372","0.582375211736975","0.588065069898345","0.751244817447509","0.882047085250581","1.04190566020278","1.54359450594785","1.61188696417335","1.59719213079835","1.61245646919744","1.7179101356698","1.56081087672343","1.63689370875943","1.39139714616311","1.09366150618393","1.04572216401952","0.912403906445863","0.938369424971961","0.957131857911253","1.05752388453382","",
"Macao SAR, China","MAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56842700878446","3.76432051638698","3.54447261569643","3.55714823459473","3.64422686083441","3.95428453550903","3.83440548359512","3.68416242108975","3.3528189594559","3.57865341874679","3.45633436099832","2.90045703436624","2.21096220700579","3.72613588241804","3.49178799284771","3.49420754124217","3.24946757468115","3.25799678196118","3.10979654939777","3.04695366406602","3.18350142755722","3.28865184646812","3.39079610106242","3.29749523520352","3.46275007931538","3.79124573147867","3.68027042428974","3.25665618312604","",
"Monaco","MCO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530093355299286","0.773792417374759","0.925968809141917","0.90668922608637","0.902777086988202","0.647425631239991","0.511298230031613","0.395144800281458","0.402596859975447","0.419846587081724","0.416381264465176","0.360979036536125","0.400235111834687","0.482634465593045","0.516193551320111","0.608535597782922","0.457886649076119","0.315501849511349","0.327388277141414","0.327674671710159","0.334494080191026","0.345292280232039","0.356008722689697","",
"Madagascar","MDG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34715649311284","1.21084069373026","1.23148890493264","1.30815041111373","0.76385927079075","1.12229638371969","0.92645480037729","0.859857716211413","1.23761034745031","1.48190046001413","1.34930670753351","1.21147106794176","1.21751010457173","1.43584375339275","1.31316813045801","1.32474890554715","1.24822621009067","1.07194154855066","0.977431205132007","1.11586465642497","1.09711525688977","0.830202948535888","0.652042489281252","0.727707094386213","0.691911720836628","0.677231025726921","0.632787765581802","0.61598582962327","",
"Maldives","MDV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52108627593626","7.42196543326738","","12.6419414436884","9.39088160371717","7.9122991516711","7.35476165315183","6.409625831515","5.87061061706276","6.10579240950387","6.68569128421934","5.84963701030154","5.77825332806107","6.09789122092417","5.78961386919135","5.48928990898312","5.11765116118653","4.74532749569191","4.55493873314108","4.44533267037729","4.15929395832889","5.08069776342051","4.8071286912397","4.6156554213968","4.82365163564563","5.30190051112196","5.92379299975795","7.83713284023294","",
"Mexico","MEX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536145070248408","0.517255853879605","0.505212146362122","0.508666921553606","0.550058775557418","0.461804012440622","0.547834285087313","0.49824566189043","0.519365181445325","0.498203551522776","0.494203945557633","0.501871313195128","0.486084985792046","0.488508913059213","0.469213133882838","0.454985871628993","0.406223687618839","0.418022840774587","0.422933908221671","0.458070629980504","0.448540527020208","0.542546694880151","0.561034916262229","0.552549299820041","0.588133033315978","0.621129273005431","0.667520244581662","0.676334282871678","",
"Marshall Islands","MHL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.95777964921174","2.80393995802395","2.56744994503055","2.32337047538847","2.53435725723978","2.34909424475274","2.28556014591446","2.19117031896687","2.10691170954392","2.09438617275887","1.95974693144779","2.02690364667273","1.95552634856798","2.05281139534193","2.11688264890835","2.07919228265468","2.02690901208624","2.00116052232865","1.96850929699346","1.92408721257341","1.94189208467503","2.13569934839602","1.96247580047174","1.88503249574995","1.94397312589699","1.96521460462327","2.00861829610977","2.03902676227856","",
"Macedonia, FYR","MKD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96014289667887","2.23794891348809","2.20639198486948","1.80326212002589","1.85082406312589","6.10040690510434","2.64559267695616","2.3416972466821","2.3801044211606","2.02926596789724","1.83653685342253","1.95007093263679","1.74234134348864","1.68816415916184","1.38215304965058","1.26218800222325","1.22531888588674","1.16943718855289","1.08888370968872","1.06509293021264","",
"Mali","MLI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21346851115347","2.11201041184927","1.94469867872211","","","1.57888456838627","1.43617133097591","1.49529073277267","1.42723393089422","1.49280462245226","1.40463231086005","1.27498356262858","1.47864974445751","1.29517222790027","1.26885043144455","1.4193331132051","1.42199884362637","1.38431204093435","1.39141541039687","1.35503402826002","1.46571486807421","1.41866425479876","1.37456680820104","1.2410333300729","1.19640574526633","1.16137913160626","1.51593383195426","2.36003603238987","",
"Malta","MLT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10838490074113","1.0057801068697","0.830370078496562","0.790667785170791","0.883305236505872","0.909421261432375","0.92948233571044","0.86522091609242","0.906811547194291","0.857103498943888","0.763373172429798","0.716154439303811","0.640678385739044","0.692249628673695","0.661151311241185","0.666570342543401","0.718113399103931","0.877802457859337","0.695368728075362","0.655643342926802","0.655022432275078","0.729808071625817","0.71942177588137","0.600830855213019","0.56202626858763","0.557816759838075","","","",
"Myanmar","MMR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14085200820936","2.95910665011412","3.39588157013164","3.17099780302609","3.35452196859035","3.52311149484334","3.54112037863326","3.68483237946254","3.49342786434001","2.6653872367261","2.31423502400334","1.99453732787903","2.30536252714248","1.80005647501234","1.29887889526786","1.92435712752844","1.90911009437347","","","","","","","","3.97539873421716","4.03560234965105","3.68862814459201","3.38002513552218","",
"Middle East & North Africa (excluding high income)","MNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65353795403463","3.76791193573682","","3.739994331975","3.81657916871291","3.21447246436267","3.39390890280828","3.18612282851474","3.10205764502515","3.28705235769182","3.41341394702632","3.09334944256418","2.96421593675592","3.24994606286566","3.21906254200417","3.20582806379697","3.0700721573129","2.98893255552971","2.92850013352473","2.73361481918455","2.6720928745534","3.10274550232567","2.92303051223754","2.89425298163258","2.9838580984071","2.97231702113466","3.36013494683529","4.17669305747047","",
"Montenegro","MNE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69422378255796","2.31270573541716","1.74969510909853","1.88292729405199","1.85174810724171","1.81434774678489","1.74896876697089","1.65646333448269","1.58216507394391","1.50668522887445","1.625","",
"Mongolia","MNG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.36194720263301","7.92105012921376","4.62358103020618","3.92908634526083","2.10937894478582","1.82143678885109","1.7707256739724","1.46548711905361","1.60569846357549","1.58286902302318","1.77162217774519","1.7043456376223","2.13436890069402","1.82372284327006","1.81031990173818","1.52530881710582","1.39300354648348","1.1808355448599","1.14789142408192","1.33558023357178","1.18703648459255","0.821010152023982","0.762997234764757","0.837270239822086","0.959347884841634","0.850620298390663","0.85962808078933","0.86968930266965","",
"Northern Mariana Islands","MNP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05020260174087","3.41683462236175","3.36764835615701","2.19997729537995","2.55088913281435","2.43072810642666","2.90356369483997","1.30124343504913","1.02268456331149","0.993894222940442","1.01092480166394","1.06583402885647","1.10359413537142","1.06188320974789","1.06348943543235","1.06784731892742","1.13631113876545","0.805919091547385","0.691032160029529","0.732649217722732","0.72823525331139","0.772591101727919","0.976832818672595","0.90525978289611","0.911222375466957","0.985664540911346","1.02533526940157","1.0009242515434","",
"Mauritania","MRT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48975058779024","3.96113690674588","3.94091668206542","2.73193929177148","2.68907317627081","2.41256911129714","2.24085671824027","2.2601518929771","2.62633799778152","2.96726238017127","1.86243898773151","2.27363748399488","2.92800544567341","4.00238442225579","2.7393835099684","3.99527571610664","3.83812011188683","3.05155577623304","2.69364721669718","","3.059333957503","3.13532417017509","","","2.72018663461569","2.55709426627794","2.67071911706932","","",
"Mauritius","MUS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.218723407638478","0.288802925908232","0.346095334685598","0.367422525393637","0.354424633437095","0.330254628037208","0.333147827838998","0.332827181201545","0.293389476457788","0.234080868393931","0.202815822712494","0.210683864251073","0.204255974584937","0.197886912094491","0.199316796209877","0.193997409275605","0.171244345315388","0.173241389054831","0.160651037274414","0.149284010524676","0.161601948118229","0.173363933218584","0.153056790453588","0.155629374851011","0.145576870518867","0.194444823585614","0.26062258401104","","",
"Malawi","MWI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46149275690358","1.43259198378816","1.29266065100647","1.07573008683983","1.40248606462611","1.24251361551959","1.443625452679","0.790558144725169","0.883467842386244","0.991556801925647","0.826816546700197","0.811014322419699","0.672638801472976","0.738822810972892","0.423823618570084","0.408792320156217","0.631867940165784","1.0452616055783","0.777651497953322","0.757951967846396","0.835636993913521","0.949704587838907","0.718201023626047","0.659728503663272","0.821665968137918","1.24296384761735","0.891434485877798","0.657899329510364","",
"Malaysia","MYS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.42611237414745","2.62370169053434","2.55540346486845","3.19930729779534","2.98644155533876","2.8752620605948","2.84712984753914","2.751357474199","2.40057383607048","2.08555865079224","1.60532968041688","2.10146758609683","1.63467554804841","2.0849228116252","2.21913718777074","2.61480673115727","2.26305719450943","2.17392904054248","2.00759740140051","2.05143235037725","1.91142778473351","1.9602813312496","1.51137947616062","1.57491283083973","1.43340907757109","1.52028668431452","1.45493321766162","1.53542551591438","",
"North America","NAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26026548396995","5.0593725845153","4.83126861058968","4.29856641590892","4.42994882793594","4.12969658831009","3.77381320995031","3.48367174067428","3.20816587370483","3.06942887046868","2.90121327209773","2.79760231181727","2.81123065591356","2.82719311427267","3.11206686357867","3.4280346883716","3.57954749101813","3.62011963871591","3.57562803624649","3.60278562307356","3.93708553425277","4.35407174308001","4.32805248698343","4.23382493946788","3.92241377359325","3.55782876680628","3.28127042566849","3.13400946650756","",
"Namibia","NAM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.80521613152947","3.61223620024598","2.17980128712773","1.56625074945776","1.73079795233245","1.68462781569253","2.03914251216846","2.06223894329941","2.7694912933417","2.36393444397349","2.72801968305828","2.61784238672374","2.62506086160382","2.52762961598562","2.64514801741127","2.50115680758125","2.61042455547457","3.13726157601847","3.37436368565004","3.514743973544","3.57458895303918","3.16654259121144","3.06559619864437","4.25252903880268","4.80160303589807","",
